neighbourhood,price
Koolaupoko,100
Koolaupoko,600
Koolaupoko,250
Koolaupoko,10500
Koolaupoko,89
Koolaupoko,90
Koolaupoko,249
Koolaupoko,166
Koolaupoko,135
Koolaupoko,89
Koolaupoko,190
Koolaupoko,70
Koolaupoko,685
Koolaupoko,355
Koolaupoko,1271
Koolaupoko,450
Koolaupoko,80
Koolaupoko,175
Koolaupoko,269
Koolaupoko,95
Koolaupoko,250
Koolaupoko,750
Koolaupoko,80
Koolaupoko,179
Koolaupoko,250
Koolaupoko,110
Koolaupoko,2021
Koolaupoko,550
Koolaupoko,132
Koolaupoko,80
Koolaupoko,175
Koolaupoko,450
Koolaupoko,1000
Koolaupoko,495
Koolaupoko,160
Koolaupoko,125
Koolaupoko,1280
Koolaupoko,225
Koolaupoko,300
Koolaupoko,699
Koolaupoko,1600
Koolaupoko,194
Koolaupoko,350
Koolaupoko,499
Koolaupoko,135
Koolaupoko,3500
Koolaupoko,140
Koolaupoko,370
Koolaupoko,110
Koolaupoko,118
Koolaupoko,110
Koolaupoko,200
Koolaupoko,65
Koolaupoko,517
Koolaupoko,140
Koolaupoko,117
Koolaupoko,100
Koolaupoko,140
Koolaupoko,170
Koolaupoko,102
Koolaupoko,93
Koolaupoko,600
Koolaupoko,400
Koolaupoko,85
Koolaupoko,215
Koolaupoko,140
Koolaupoko,110
Koolaupoko,75
Koolaupoko,3125
Koolaupoko,1000
Koolaupoko,212
Koolaupoko,129
Koolaupoko,250
Koolaupoko,100
Koolaupoko,400
Koolaupoko,225
Koolaupoko,105
Koolaupoko,149
Koolaupoko,150
Koolaupoko,575
Koolaupoko,155
Koolaupoko,775
Koolaupoko,400
Koolaupoko,475
Koolaupoko,3480
Koolaupoko,100
Koolaupoko,88
Koolaupoko,130
Koolaupoko,100
Koolaupoko,169
Koolaupoko,170
Koolaupoko,120
Koolaupoko,99
Koolaupoko,150
Koolaupoko,75
Koolaupoko,115
Koolaupoko,820
Koolaupoko,720
Koolaupoko,450
Koolaupoko,2500
Koolaupoko,65
Koolaupoko,295
Koolaupoko,165
Koolaupoko,150
Koolaupoko,834
Koolaupoko,316
Koolaupoko,1249
Koolaupoko,139
Koolaupoko,180
Koolaupoko,850
Koolaupoko,60
Koolaupoko,260
Koolaupoko,146
Koolaupoko,525
Koolaupoko,73
Koolaupoko,299
Koolaupoko,107
Koolaupoko,100
Koolaupoko,750
Koolaupoko,159
Koolaupoko,179
Koolaupoko,90
Koolaupoko,405
Koolaupoko,91
Koolaupoko,120
Koolaupoko,80
Koolaupoko,450
Koolaupoko,175
Koolaupoko,225
Koolaupoko,205
Koolaupoko,68
Koolaupoko,195
Koolaupoko,600
Koolaupoko,170
Koolaupoko,250
Koolaupoko,560
Koolaupoko,879
Koolaupoko,4040
Koolaupoko,2143
Koolaupoko,1500
Koolaupoko,1200
Koolaupoko,1200
Koolaupoko,60
Koolaupoko,94
Koolaupoko,1329
Koolaupoko,1280
Koolaupoko,170
Koolaupoko,170
Koolaupoko,195
Koolaupoko,140
Koolaupoko,73
Koolaupoko,320
Koolaupoko,225
Koolaupoko,1081
Koolaupoko,175
Koolaupoko,142
Koolaupoko,100
Koolaupoko,220
Koolaupoko,85
Koolaupoko,97
Koolaupoko,1084
Koolaupoko,350
Koolaupoko,395
Koolaupoko,150
Koolaupoko,1998
Koolaupoko,1124
Koolaupoko,750
Koolaupoko,836
Koolaupoko,356
Koolaupoko,750
Koolaupoko,1000
Koolaupoko,139
Koolaupoko,9771
Koolaupoko,1252
Koolaupoko,169
Koolaupoko,180
Koolaupoko,636
Koolaupoko,159
Koolaupoko,730
Koolaupoko,88
Koolaupoko,85
Koolaupoko,881
Koolaupoko,950
Koolaupoko,695
Koolaupoko,65
Koolaupoko,1360
Koolaupoko,375
Koolaupoko,1280
Koolaupoko,1680
Koolaupoko,1580
Koolaupoko,55
Koolaupoko,79
Koolaupoko,475
Koolaupoko,505
Koolaupoko,125
Koolaupoko,1799
Koolaupoko,900
Koolaupoko,1800
Koolaupoko,349
Koolaupoko,350
Koolaupoko,2980
Koolaupoko,145
