neighbourhood,price
Downtown/Civic Center,423
Downtown/Civic Center,249
Downtown/Civic Center,292
Downtown/Civic Center,299
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,292
Downtown/Civic Center,195
Downtown/Civic Center,82
Downtown/Civic Center,69
Downtown/Civic Center,449
Downtown/Civic Center,67
Downtown/Civic Center,62
Downtown/Civic Center,306
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,306
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,190
Downtown/Civic Center,190
Downtown/Civic Center,250
Downtown/Civic Center,292
Downtown/Civic Center,95
Downtown/Civic Center,85
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,69
Downtown/Civic Center,62
Downtown/Civic Center,69
Downtown/Civic Center,614
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,193
Downtown/Civic Center,180
Downtown/Civic Center,180
Downtown/Civic Center,209
Downtown/Civic Center,66
Downtown/Civic Center,99
Downtown/Civic Center,150
Downtown/Civic Center,125
Downtown/Civic Center,150
Downtown/Civic Center,170
Downtown/Civic Center,276
Downtown/Civic Center,125
Downtown/Civic Center,279
Downtown/Civic Center,225
Downtown/Civic Center,322
Downtown/Civic Center,299
Downtown/Civic Center,235
Downtown/Civic Center,63
Downtown/Civic Center,287
Downtown/Civic Center,300
Downtown/Civic Center,82
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,209
Downtown/Civic Center,77
Downtown/Civic Center,77
Downtown/Civic Center,80
Downtown/Civic Center,77
Downtown/Civic Center,78
Downtown/Civic Center,10
Downtown/Civic Center,174
Downtown/Civic Center,292
Downtown/Civic Center,306
Downtown/Civic Center,62
Downtown/Civic Center,322
Downtown/Civic Center,322
Downtown/Civic Center,322
Downtown/Civic Center,276
Downtown/Civic Center,79
Downtown/Civic Center,300
Downtown/Civic Center,300
Downtown/Civic Center,306
Downtown/Civic Center,293
Downtown/Civic Center,1000
Downtown/Civic Center,219
Downtown/Civic Center,300
Downtown/Civic Center,1414
Downtown/Civic Center,81
Downtown/Civic Center,397
Downtown/Civic Center,62
Downtown/Civic Center,100
Downtown/Civic Center,63
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,300
Downtown/Civic Center,65
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,299
Downtown/Civic Center,1799
Downtown/Civic Center,1499
Downtown/Civic Center,1499
Downtown/Civic Center,1999
Downtown/Civic Center,299
Downtown/Civic Center,1799
Downtown/Civic Center,1899
Downtown/Civic Center,79
Downtown/Civic Center,130
Downtown/Civic Center,70
Downtown/Civic Center,71
Downtown/Civic Center,69
Downtown/Civic Center,89
Downtown/Civic Center,65
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,65
Downtown/Civic Center,75
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,69
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,98
Downtown/Civic Center,98
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,120
Downtown/Civic Center,75
Downtown/Civic Center,98
Downtown/Civic Center,89
Downtown/Civic Center,89
Downtown/Civic Center,97
Downtown/Civic Center,89
Downtown/Civic Center,154
Downtown/Civic Center,95
Downtown/Civic Center,75
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,163
Downtown/Civic Center,85
Downtown/Civic Center,98
Downtown/Civic Center,322
