neighbourhood,price
Lake View,159
Lake View,136
Lake View,60
Lake View,101
Lake View,125
Lake View,89
Lake View,150
Lake View,163
Lake View,175
Lake View,84
Lake View,175
Lake View,73
Lake View,109
Lake View,73
Lake View,75
Lake View,96
Lake View,83
Lake View,150
Lake View,67
Lake View,296
Lake View,175
Lake View,614
Lake View,75
Lake View,89
Lake View,495
Lake View,80
Lake View,262
Lake View,115
Lake View,182
Lake View,104
Lake View,147
Lake View,125
Lake View,73
Lake View,124
Lake View,121
Lake View,219
Lake View,245
Lake View,116
Lake View,600
Lake View,140
Lake View,84
Lake View,421
Lake View,325
Lake View,83
Lake View,83
Lake View,300
Lake View,83
Lake View,120
Lake View,159
Lake View,55
Lake View,115
Lake View,80
Lake View,125
Lake View,9999
Lake View,393
Lake View,40
Lake View,99
Lake View,250
Lake View,65
Lake View,140
Lake View,256
Lake View,185
Lake View,108
Lake View,176
Lake View,118
Lake View,379
Lake View,300
Lake View,63
Lake View,238
Lake View,245
Lake View,150
Lake View,200
Lake View,70
Lake View,45
Lake View,80
Lake View,120
Lake View,128
Lake View,100
Lake View,59
Lake View,100
Lake View,70
Lake View,93
Lake View,78
Lake View,45
Lake View,46
Lake View,35
Lake View,80
Lake View,350
Lake View,80
Lake View,125
Lake View,64
Lake View,39
Lake View,44
Lake View,35
Lake View,23
Lake View,19
Lake View,22
Lake View,110
Lake View,110
Lake View,86
Lake View,59
Lake View,416
Lake View,69
Lake View,51
Lake View,58
Lake View,58
Lake View,45
Lake View,75
Lake View,290
Lake View,25
Lake View,35
Lake View,151
Lake View,70
Lake View,132
Lake View,50
Lake View,100
Lake View,108
Lake View,55
Lake View,89
Lake View,34
Lake View,24
Lake View,90
Lake View,124
Lake View,180
Lake View,37
Lake View,34
Lake View,486
Lake View,30
Lake View,129
Lake View,80
Lake View,45
Lake View,85
Lake View,95
Lake View,50
Lake View,307
Lake View,34
Lake View,150
Lake View,40
Lake View,85
Lake View,140
Lake View,159
Lake View,79
Lake View,200
Lake View,120
Lake View,79
Lake View,90
Lake View,80
Lake View,175
Lake View,215
Lake View,140
Lake View,129
Lake View,100
Lake View,100
Lake View,140
Lake View,99
Lake View,150
Lake View,263
Lake View,156
Lake View,433
Lake View,99
Lake View,250
Lake View,140
Lake View,213
Lake View,60
Lake View,536
Lake View,175
Lake View,101
Lake View,153
Lake View,179
Lake View,99
Lake View,400
Lake View,126
Lake View,126
Lake View,325
Lake View,141
Lake View,242
Lake View,106
Lake View,91
Lake View,350
Lake View,100
Lake View,456
Lake View,102
Lake View,111
Lake View,86
Lake View,279
Lake View,70
Lake View,243
Lake View,113
Lake View,79
Lake View,299
Lake View,136
Lake View,250
Lake View,339
Lake View,96
Lake View,220
Lake View,104
Lake View,93
Lake View,94
Lake View,125
Lake View,97
Lake View,200
Lake View,100
Lake View,119
Lake View,88
Lake View,79
Lake View,38
Lake View,100
Lake View,75
Lake View,364
Lake View,80
Lake View,77
Lake View,80
Lake View,786
Lake View,90
Lake View,171
Lake View,99
Lake View,110
Lake View,60
Lake View,72
Lake View,76
Lake View,71
Lake View,70
Lake View,150
Lake View,86
Lake View,112
Lake View,225
Lake View,126
Lake View,131
Lake View,128
Lake View,131
Lake View,125
Lake View,230
Lake View,90
Lake View,100
Lake View,64
