neighbourhood,price
Near East,703.88
Near South,473.82
Downtown,379.5
Northland,360.72
Near North/University,318.64
Rickenbacker,275.0
Hayden Run,130.91
West Olentangy,129.87
Rocky Fork-Blacklick,113.73
Clintonville,113.5
Far South,113.4
Franklinton,111.83
Westland,105.2
Northwest,93.69
Far North,91.0
South Linden,84.5
North Linden,83.53
Eastmoor/Walnut Ridge,81.56
Hilltop,80.54
West Scioto,80.5
Far Northwest,78.38
Northeast,76.14
Southeast,75.0
Greenlawn/Frank Road,68.5
Eastland/Brice,62.67
