id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
1471308,Mission Hill,42.33325,-71.10253,Private room,85,151,2
1510876,Dorchester,42.310190000000006,-71.04829000000001,Private room,60,362,1
1541166,Charlestown,42.38159,-71.07892,Entire home/apt,109,57,2
1544144,Charlestown,42.37203,-71.06165,Entire home/apt,350,322,3
1545185,Brighton,42.3484,-71.15696,Entire home/apt,75,81,2
1596470,Bay Village,42.34988,-71.06918,Entire home/apt,181,0,28
1596664,Roxbury,42.3256,-71.09413,Private room,49,103,60
1644031,South Boston Waterfront,42.34017,-71.04763,Private room,113,90,1
1668313,Roslindale,42.281940000000006,-71.13337,Private room,58,365,28
1682936,Roxbury,42.32371,-71.09458000000001,Entire home/apt,150,365,2
1692573,Jamaica Plain,42.31338,-71.11719000000001,Entire home/apt,145,303,2
1721016,Roslindale,42.28607,-71.13235999999999,Entire home/apt,109,364,30
1724900,Roslindale,42.28291,-71.13268000000001,Entire home/apt,113,364,28
1732804,Dorchester,42.290409999999994,-71.05853,Private room,60,354,1
1754939,Jamaica Plain,42.31227,-71.10086,Entire home/apt,130,0,1
1757417,West Roxbury,42.2779,-71.14423000000001,Private room,49,0,1
1810172,Roslindale,42.282090000000004,-71.13335,Private room,69,0,28
1810397,South End,42.34279,-71.0711,Entire home/apt,890,360,4
1815326,Brighton,42.355090000000004,-71.16242,Private room,99,212,1
1819994,Fenway,42.349470000000004,-71.09265,Entire home/apt,265,362,91
1821633,Dorchester,42.30958,-71.04791999999999,Private room,100,365,1
1863443,Fenway,42.34411,-71.1013,Entire home/apt,169,364,29
1873046,Downtown,42.35284,-71.06260999999999,Entire home/apt,76,0,2
1881298,Jamaica Plain,42.300259999999994,-71.11180999999999,Entire home/apt,117,0,1
1886037,Beacon Hill,42.36056,-71.07141,Entire home/apt,239,0,91
1887507,South Boston,42.34066,-71.05117,Private room,128,90,2
1944976,Dorchester,42.311609999999995,-71.04613,Private room,76,0,91
1956275,Jamaica Plain,42.30829,-71.12399,Entire home/apt,599,0,91
2000797,Dorchester,42.315020000000004,-71.06115,Private room,70,365,91
2014651,Jamaica Plain,42.307109999999994,-71.10582,Private room,120,365,91
2014882,Brighton,42.34126,-71.15717,Private room,67,0,3
2021483,South Boston,42.33535,-71.04741,Entire home/apt,650,305,1
2022303,South Boston,42.34179,-71.05274,Entire home/apt,264,256,2
2108738,Back Bay,42.35046,-71.08894000000001,Entire home/apt,70,0,91
2126053,Beacon Hill,42.35672,-71.07146999999999,Entire home/apt,165,259,5
2141306,Downtown,42.35447,-71.06011,Entire home/apt,300,0,91
2183058,North End,42.364290000000004,-71.05452,Entire home/apt,211,360,91
2183117,Allston,42.35159,-71.13346999999999,Entire home/apt,125,149,30
2215762,South End,42.34303,-71.07305,Entire home/apt,142,117,5
2219399,Jamaica Plain,42.30073,-71.11431,Private room,112,301,2
