id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
71972,Cheviot Hills,34.03045,-118.40618,Private room,55,180,30
72186,Harvard Heights,34.04079,-118.30837,Private room,49,312,4
74770,Encino,34.18177,-118.52621,Entire home/apt,109,221,2
75212,Lakewood,33.84827,-118.08478000000001,Private room,57,364,1
75512,Mid-Wilshire,34.05832,-118.34105,Private room,75,365,31
76561,View Park-Windsor Hills,33.98604,-118.36023999999999,Entire home/apt,102,76,2
79502,Silver Lake,34.08333,-118.27951000000002,Entire home/apt,125,329,31
79832,Hollywood Hills,34.12859,-118.3202,Entire home/apt,110,252,3
80714,Mid-Wilshire,34.05966,-118.35401999999999,Entire home/apt,119,319,3
80734,Hollywood Hills,34.10805,-118.34111000000001,Entire home/apt,90,1,31
81480,Santa Monica,34.04043,-118.47367,Entire home/apt,80,365,31
84636,Lynwood,33.91942,-118.20913,Private room,54,171,1
84788,North Hills,34.24135,-118.46301000000001,Private room,42,0,30
84789,Woodland Hills,34.16745,-118.64428000000001,Entire home/apt,382,346,30
85246,Mid-Wilshire,34.054559999999995,-118.36348999999998,Private room,97,344,30
85973,Tujunga,34.255179999999996,-118.28128000000001,Entire home/apt,85,124,30
86674,Silver Lake,34.08365,-118.27848,Entire home/apt,125,343,30
87595,Westchester,33.96568,-118.41771999999999,Entire home/apt,107,171,4
90986,Mid-City,34.03954,-118.34113,Entire home/apt,105,365,180
92481,Westchester,33.96781,-118.41985,Entire home/apt,315,364,7
93359,Santa Monica,34.0136,-118.49553,Hotel room,145,253,30
95242,Fairfax,34.07796,-118.35706,Entire home/apt,60,335,30
96334,Woodland Hills,34.15668,-118.60318999999998,Private room,59,0,2
97000,Lynwood,33.91942,-118.20913,Private room,75,180,1
97354,Santa Monica,34.03908,-118.49247,Entire home/apt,550,358,330
99962,Hollywood Hills,34.10816,-118.33433000000001,Private room,75,352,30
101702,Echo Park,34.07237,-118.26332,Entire home/apt,100,313,30
104010,Mount Washington,34.09192,-118.21793000000001,Entire home/apt,179,134,30
106052,Carson,33.82738,-118.27963999999999,Entire home/apt,66,327,5
106061,Silver Lake,34.08767,-118.26423999999999,Entire home/apt,94,313,30
