id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
903996,Logan Square,41.92649,-87.7138,Private room,110,204,2
929914,Lincoln Park,41.91316,-87.63813,Entire home/apt,115,254,2
931105,East Garfield Park,41.88449,-87.69659,Private room,101,362,3
949514,West Town,41.90677,-87.66788000000001,Private room,50,0,3
960326,West Town,41.89505,-87.65449,Entire home/apt,146,345,1
979841,Rogers Park,42.004979999999996,-87.66712,Private room,79,0,2
979926,Rogers Park,42.00623,-87.66794,Private room,69,264,2
979942,Rogers Park,42.004259999999995,-87.66693000000001,Private room,69,264,2
983640,Rogers Park,42.003809999999994,-87.67081999999999,Entire home/apt,169,263,2
1020810,Near North Side,41.8943,-87.62609,Entire home/apt,85,310,30
1027405,North Lawndale,41.85432,-87.70769,Private room,45,88,2
1027463,North Lawndale,41.85423,-87.70784,Private room,45,89,2
1027741,North Lawndale,41.85455,-87.70768000000001,Private room,45,0,2
1056430,Lake View,41.94376,-87.65164,Private room,79,355,2
1080532,Lake View,41.93396,-87.64108,Entire home/apt,130,119,6
1083987,Near South Side,41.852779999999996,-87.62453000000001,Entire home/apt,21,218,30
1096191,Uptown,41.97271,-87.65236,Entire home/apt,55,216,30
1113259,Rogers Park,42.01761,-87.67987,Private room,43,0,1
1129741,East Garfield Park,41.88282,-87.72026,Entire home/apt,80,0,7
1142328,Near West Side,41.88387,-87.65106999999999,Private room,110,362,3
1171860,Lincoln Park,41.92628,-87.64026,Entire home/apt,99,96,30
1183249,Lake View,41.9395,-87.64483,Entire home/apt,99,31,26
1185749,Near West Side,41.87086,-87.68305,Entire home/apt,80,117,30
1195259,West Town,41.91095,-87.67783,Entire home/apt,141,353,4
1225964,Lake View,41.93804,-87.64134,Private room,70,358,2
1249397,Lincoln Square,41.97009,-87.67423000000001,Entire home/apt,130,82,1
1278457,West Town,41.90439,-87.68212,Entire home/apt,225,346,7
1304049,Near West Side,41.8719,-87.68486,Private room,103,365,1
1321332,Lincoln Park,41.92913,-87.66920999999999,Entire home/apt,511,102,2
1325769,Lincoln Park,41.91355,-87.63675,Private room,110,89,1
1356190,Logan Square,41.92083,-87.68896,Private room,85,325,3
1361421,Lake View,41.9459,-87.65460999999999,Hotel room,105,365,1
1369384,Irving Park,41.95564,-87.71154,Private room,61,286,2
1392594,Uptown,41.96952,-87.67239000000001,Entire home/apt,168,341,3
1428024,West Town,41.910790000000006,-87.68746,Private room,39,114,2
1428589,Oakland,41.82781,-87.60523,Private room,53,363,1
1434078,Lincoln Park,41.92989,-87.64103,Entire home/apt,346,362,12
1468342,Grand Boulevard,41.81266,-87.61586,Private room,55,364,2
1475647,West Ridge,42.016529999999996,-87.68788,Shared room,21,153,1
1502674,Lincoln Park,41.913070000000005,-87.64012,Entire home/apt,105,307,4
1502700,Lincoln Park,41.91406,-87.63934,Entire home/apt,401,328,4
1516154,Loop,41.88642,-87.61695,Entire home/apt,60,365,31
1541692,Oakland,41.82936,-87.6048,Private room,55,294,3
1554433,Beverly,41.71348,-87.67195,Private room,49,364,2
1573401,Lower West Side,41.85763,-87.66235999999999,Private room,58,1,2
1584422,Near North Side,41.90607,-87.6488,Entire home/apt,212,344,3
1584509,Near North Side,41.90697,-87.62941,Entire home/apt,354,351,2
1587078,Logan Square,41.91638,-87.68422,Entire home/apt,149,232,2
1591370,Rogers Park,42.011140000000005,-87.67634,Entire home/apt,96,359,2
1614802,Lake View,41.93455,-87.66141,Private room,64,346,4
1623463,Lower West Side,41.858999999999995,-87.6462,Entire home/apt,149,77,2
1641601,Uptown,41.97282,-87.67257,Private room,70,260,4
1648786,Chatham,41.728359999999995,-87.6136,Private room,32,264,2
1656336,Mckinley Park,41.82516,-87.67456,Entire home/apt,80,0,1
1663673,West Town,41.89322,-87.68571999999999,Entire home/apt,92,159,2
1668481,West Town,41.89665,-87.69719,Entire home/apt,76,271,44
1672647,Rogers Park,41.99892,-87.67322,Entire home/apt,120,277,3
1678422,Lake View,41.93465,-87.65754,Private room,75,89,2
1721045,West Town,41.890029999999996,-87.66254,Private room,71,263,1
1732652,Near North Side,41.89232,-87.62369,Entire home/apt,153,365,32
1746734,Hyde Park,41.79984,-87.59465,Entire home/apt,69,124,2
1755737,Lake View,41.94036,-87.64068,Entire home/apt,155,363,365
1759389,Lower West Side,41.848009999999995,-87.68127,Private room,70,355,2
1778910,Lower West Side,41.85675,-87.65501,Entire home/apt,59,0,1
1810118,Woodlawn,41.77892,-87.59886,Private room,59,88,5
1837153,Hyde Park,41.79963,-87.59477,Entire home/apt,115,360,3
1852665,Near West Side,41.88575,-87.65052,Entire home/apt,140,365,60
1854000,Lincoln Park,41.932829999999996,-87.64315,Entire home/apt,182,365,1
1900901,Rogers Park,42.004,-87.67503,Private room,81,364,3
1917311,Loop,41.86991,-87.62856,Entire home/apt,229,0,3
1921670,Avondale,41.94663,-87.70783,Entire home/apt,49,278,2
1944802,Near South Side,41.85453,-87.62052,Entire home/apt,200,365,60
1954633,Lincoln Park,41.93101,-87.65878000000001,Private room,107,354,1
1960332,Lake View,41.944320000000005,-87.65988,Entire home/apt,349,337,1
1964520,Lake View,41.94993,-87.66173,Entire home/apt,249,296,3
1965410,Lake View,41.94943,-87.66129000000001,Entire home/apt,349,282,2
2011301,Logan Square,41.92118,-87.68678,Private room,75,89,1
2012443,West Town,41.89278,-87.66131,Private room,36,136,3
2041545,Near North Side,41.89975,-87.62785,Entire home/apt,150,70,5
2051690,West Ridge,41.988640000000004,-87.69345,Private room,45,316,30
2062638,West Town,41.8967,-87.65734,Entire home/apt,175,351,2
2075573,Oakland,41.82926,-87.60859,Private room,63,361,1
2103986,Lake View,41.93395,-87.63923,Private room,75,188,1
2139407,East Garfield Park,41.88745,-87.70784,Entire home/apt,81,343,1
2163634,Norwood Park,41.99462,-87.7795,Entire home/apt,95,318,1
2189522,Lower West Side,41.848279999999995,-87.68021,Private room,70,361,2
2227179,West Town,41.899840000000005,-87.6764,Entire home/apt,100,78,5
2243248,Logan Square,41.9206,-87.67726,Entire home/apt,125,173,32
2261568,Lincoln Park,41.91944,-87.65894,Entire home/apt,140,263,365
2298310,Kenwood,41.80379,-87.60386,Private room,42,109,2
2305194,Lake View,41.94594,-87.65431,Hotel room,108,364,1
2305230,Lake View,41.94594,-87.65431,Hotel room,30,294,1
2320027,West Town,41.906690000000005,-87.68283000000001,Entire home/apt,114,0,2
2396340,West Town,41.89648,-87.65651,Entire home/apt,154,347,1
2429295,Near West Side,41.86756,-87.68661999999999,Private room,81,324,1
2453598,Near West Side,41.8877,-87.64276,Entire home/apt,150,365,60
2458029,Lake View,41.93501,-87.64819,Private room,113,254,1
2459132,Portage Park,41.96703,-87.75086999999999,Private room,175,363,2
2473938,Lower West Side,41.85105,-87.67942,Private room,60,78,30
2479175,Lincoln Square,41.96293,-87.69358000000001,Entire home/apt,80,122,2
2487272,Hyde Park,41.79667,-87.58998000000001,Private room,65,89,10
2496594,Near North Side,41.89009,-87.62304,Entire home/apt,140,365,31
2499596,West Town,41.900059999999996,-87.68096,Entire home/apt,69,35,5
2509508,Kenwood,41.81207,-87.60417,Entire home/apt,60,0,3
2510602,Near North Side,41.89076,-87.62276999999999,Entire home/apt,225,365,31
2512247,Near North Side,41.90143,-87.63273000000001,Entire home/apt,48,7,30
2512850,Uptown,41.97487,-87.67027,Private room,48,360,2
2515100,West Town,41.89907,-87.68085,Private room,55,0,2
2515629,East Garfield Park,41.88342,-87.69618,Private room,30,167,3
2519442,Washington Park,41.79599,-87.62355,Private room,80,364,2
2543231,Lower West Side,41.8579,-87.65104000000001,Private room,65,89,2
2552219,Irving Park,41.95163,-87.71651,Entire home/apt,160,0,2
2564678,North Lawndale,41.85448,-87.70787,Private room,45,179,2
2570620,Humboldt Park,41.89826,-87.70336,Entire home/apt,45,147,1
2583929,Near South Side,41.8537,-87.62338000000001,Entire home/apt,120,365,60
2585378,West Town,41.90772,-87.68121,Entire home/apt,93,245,40
2604345,Kenwood,41.80458,-87.60508,Private room,35,364,20
2604454,Hyde Park,41.789770000000004,-87.58915999999999,Entire home/apt,125,0,1
2619937,West Ridge,41.98681,-87.69806,Entire home/apt,136,83,1
2658946,Lincoln Park,41.91755,-87.63592,Entire home/apt,161,0,1
2659670,Uptown,41.96821,-87.65626,Entire home/apt,975,360,2
2661465,Loop,41.886179999999996,-87.61888,Entire home/apt,120,365,31
2671680,Edgewater,41.98705,-87.66228000000001,Private room,80,352,4
2679456,Near South Side,41.852109999999996,-87.6216,Entire home/apt,200,365,90
2688739,Near West Side,41.86759,-87.68204,Private room,87,324,1
2693387,Logan Square,41.914320000000004,-87.6737,Entire home/apt,145,6,1
2695259,Lincoln Park,41.93227,-87.64879,Entire home/apt,106,5,1
2715815,Near South Side,41.85445,-87.62432,Entire home/apt,100,365,31
2730613,Morgan Park,41.68612,-87.67735,Entire home/apt,79,24,2
2731202,Morgan Park,41.68582,-87.68066999999999,Entire home/apt,89,307,30
2764548,Rogers Park,42.00598,-87.67211,Entire home/apt,80,205,2
2782345,Lincoln Park,41.92985,-87.64353,Entire home/apt,124,365,3
2817608,Lake View,41.94278,-87.67220999999999,Entire home/apt,289,365,3
2819982,Near South Side,41.85235,-87.6216,Entire home/apt,200,364,60
2824585,Dunning,41.94435,-87.79969,Private room,33,365,2
2832376,Near South Side,41.854409999999994,-87.62151,Entire home/apt,135,365,31
